 [antenna_pattern.dat]

  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
     6.000  -23.3730   -7.7881   -7.4653  -10.1429
     7.000  -23.0570   -6.9066   -6.6348   -9.2086
     8.000  -22.7262   -6.1244   -5.8923   -8.3836
     9.000  -22.3883   -5.4253   -5.2250   -7.6489
    10.000  -22.0499   -4.7971   -4.6229   -6.9907
    11.000  -21.7159   -4.2304   -4.0778   -6.3981
    12.000  -21.3904   -3.7177   -3.5835   -5.8629
    13.000  -21.0762   -3.2531   -3.1346   -5.3785
    14.000  -20.7755   -2.8316   -2.7268   -4.9394
    15.000  -20.4899   -2.4493   -2.3565   -4.5412
    16.000  -20.2204   -2.1030   -2.0208   -4.1804
    17.000  -19.9675   -1.7897   -1.7170   -3.8539
    18.000  -19.7318   -1.5071   -1.4430   -3.5592
    19.000  -19.5133   -1.2532   -1.1969   -3.2940
    20.000  -19.3121   -1.0264   -0.9772   -3.0567
    21.000  -19.1281   -0.8251   -0.7824   -2.8455
    22.000  -18.9612   -0.6480   -0.6114   -2.6591
    23.000  -18.8111   -0.4941   -0.4632   -2.4963
    24.000  -18.6776   -0.3624   -0.3367   -2.3562
    25.000  -18.5604   -0.2521   -0.2314   -2.2378
    26.000  -18.4592   -0.1625   -0.1464   -2.1405
    27.000  -18.3738   -0.0930   -0.0812   -2.0634
    28.000  -18.3037   -0.0430   -0.0354   -2.0062
    29.000  -18.2489   -0.0121   -0.0084   -1.9682
    30.000  -18.2089    0.0000    0.0000   -1.9491
    31.000  -18.1836   -0.0063   -0.0099   -1.9486
    32.000  -18.1727   -0.0308   -0.0377   -1.9664
    33.000  -18.1758   -0.0732   -0.0835   -2.0023
    34.000  -18.1928   -0.1336   -0.1469   -2.0561
    35.000  -18.2236   -0.2117   -0.2280   -2.1277
    36.000  -18.2677   -0.3076   -0.3268   -2.2170
    37.000  -18.3251   -0.4212   -0.4432   -2.3241
    38.000  -18.3955   -0.5527   -0.5774   -2.4490
    39.000  -18.4788   -0.7021   -0.7294   -2.5917
    40.000  -18.5748   -0.8697   -0.8995   -2.7524
    41.000  -18.6833   -1.0556   -1.0878   -2.9314
    42.000  -18.8042   -1.2602   -1.2947   -3.1287
    43.000  -18.9373   -1.4837   -1.5206   -3.3447
    44.000  -19.0825   -1.7266   -1.7658   -3.5797
    45.000  -19.2396   -1.9894   -2.0308   -3.8342
    46.000  -19.4086   -2.2725   -2.3163   -4.1084
    47.000  -19.5893   -2.5767   -2.6228   -4.4030
    48.000  -19.7815   -2.9025   -2.9512   -4.7185
    49.000  -19.9854   -3.2509   -3.3022   -5.0554
    50.000  -20.2006   -3.6226   -3.6769   -5.4144
    51.000  -20.4272   -4.0187   -4.0764   -5.7962
    52.000  -20.6652   -4.4403   -4.5020   -6.2016
    53.000  -20.9145   -4.8887   -4.9551   -6.6312
    54.000  -21.1750   -5.3651   -5.4374   -7.0857
    55.000  -21.4468   -5.8711   -5.9508   -7.5659
    56.000  -21.7300   -6.4083   -6.4974   -8.0722
    57.000  -22.0246   -6.9783   -7.0797   -8.6051
    58.000  -22.3306   -7.5829   -7.7005   -9.1643
    59.000  -22.6484   -8.2237   -8.3628   -9.7492
    60.000  -22.9779   -8.9021   -9.0702  -10.3582
    61.000  -23.3195   -9.6189   -9.8265  -10.9885
    62.000  -23.6736  -10.3739  -10.6355  -11.6350
    63.000  -24.0404  -11.1650  -11.5012  -12.2902
    64.000  -24.4204  -11.9870  -12.4266  -12.9428
    65.000  -24.8143  -12.8295  -13.4128  -13.5770
    66.000  -25.2228  -13.6742  -14.4559  -14.1719
    67.000  -25.6466  -14.4920  -15.5430  -14.7025
    68.000  -26.0869  -15.2402  -16.6436  -15.1415
    69.000  -26.5447  -15.8643  -17.6986  -15.4642
    70.000  -27.0216  -16.3076  -18.6101  -15.6540
    71.000  -27.5193  -16.5286  -19.2508  -15.7072
    72.000  -28.0399  -16.5184  -19.5122  -15.6342
    73.000  -28.5858  -16.3058  -19.3727  -15.4566
    74.000  -29.1601  -15.9432  -18.9135  -15.2012
    75.000  -29.7665  -15.4884  -18.2629  -14.8951
    76.000  -30.0000  -14.9903  -17.5337  -14.5621
    77.000  -30.0000  -14.4844  -16.8000  -14.2212
    78.000  -30.0000  -13.9942  -16.1024  -13.8862
    79.000  -30.0000  -13.5335  -15.4601  -13.5674
    80.000  -30.0000  -13.1101  -14.8801  -13.2714
    81.000  -30.0000  -12.7279  -14.3632  -13.0027
    82.000  -30.0000  -12.3884  -13.9073  -12.7643
    83.000  -30.0000  -12.0916  -13.5093  -12.5580
    84.000  -30.0000  -11.8370  -13.1657  -12.3849
    85.000  -30.0000  -11.6237  -12.8729  -12.2458
    86.000  -30.0000  -11.4507  -12.6280  -12.1411
    87.000  -30.0000  -11.3173  -12.4282  -12.0715
    88.000  -30.0000  -11.2225  -12.2712  -12.0373
    89.000  -30.0000  -11.1658  -12.1551  -12.0393
    90.000  -30.0000  -11.1470  -12.0782  -12.0782




  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -90.000  -30.0000  -11.1063  -12.0441  -12.0441
   -89.000  -30.0000  -11.0998  -12.0017  -12.0733
   -88.000  -30.0000  -11.0800  -11.9455  -12.0895
   -87.000  -30.0000  -11.0466  -11.8748  -12.0926
   -86.000  -30.0000  -10.9987  -11.7884  -12.0820
   -85.000  -30.0000  -10.9352  -11.6853  -12.0572
   -84.000  -30.0000  -10.8550  -11.5642  -12.0169
   -83.000  -30.0000  -10.7567  -11.4238  -11.9601
   -82.000  -30.0000  -10.6392  -11.2632  -11.8853
   -81.000  -30.0000  -10.5014  -11.0816  -11.7914
   -80.000  -30.0000  -10.3423  -10.8786  -11.6771
   -79.000  -30.0000  -10.1615  -10.6542  -11.5414
   -78.000  -30.0000   -9.9588  -10.4089  -11.3839
   -77.000  -30.0000   -9.7346  -10.1435  -11.2041
   -76.000  -30.0000   -9.4898   -9.8594  -11.0024
   -75.000  -29.8641   -9.2256   -9.5582  -10.7794
   -74.000  -29.2561   -8.9436   -9.2419  -10.5365
   -73.000  -28.6800   -8.6458   -8.9128  -10.2750
   -72.000  -28.1321   -8.3344   -8.5731   -9.9970
   -71.000  -27.6095   -8.0117   -8.2251   -9.7046
   -70.000  -27.1097   -7.6801   -7.8711   -9.4001
   -69.000  -26.6305   -7.3419   -7.5133   -9.0859
   -68.000  -26.1703   -6.9994   -7.1538   -8.7645
   -67.000  -25.7275   -6.6547   -6.7945   -8.4381
   -66.000  -25.3011   -6.3097   -6.4371   -8.1089
   -65.000  -24.8900   -5.9664   -6.0833   -7.7790
   -64.000  -24.4933   -5.6262   -5.7342   -7.4502
   -63.000  -24.1103   -5.2907   -5.3913   -7.1241
   -62.000  -23.7406   -4.9610   -5.0554   -6.8023
   -61.000  -23.3836   -4.6382   -4.7276   -6.4860
   -60.000  -23.0389   -4.3234   -4.4086   -6.1765
   -59.000  -22.7062   -4.0173   -4.0992   -5.8746
   -58.000  -22.3853   -3.7207   -3.7998   -5.5812
   -57.000  -22.0760   -3.4341   -3.5110   -5.2972
   -56.000  -21.7782   -3.1580   -3.2332   -5.0230
   -55.000  -21.4917   -2.8929   -2.9668   -4.7592
   -54.000  -21.2166   -2.6392   -2.7120   -4.5064
   -53.000  -20.9527   -2.3973   -2.4692   -4.2648
   -52.000  -20.7000   -2.1673   -2.2387   -4.0349
   -51.000  -20.4587   -1.9495   -2.0206   -3.8170
   -50.000  -20.2287   -1.7443   -1.8151   -3.6112
   -49.000  -20.0101   -1.5517   -1.6224   -3.4180
   -48.000  -19.8029   -1.3721   -1.4427   -3.2373
   -47.000  -19.6072   -1.2055   -1.2762   -3.0696
   -46.000  -19.4231   -1.0521   -1.1230   -2.9150
   -45.000  -19.2508   -0.9123   -0.9833   -2.7736
   -44.000  -19.0902   -0.7860   -0.8573   -2.6457
   -43.000  -18.9417   -0.6736   -0.7452   -2.5314
   -42.000  -18.8052   -0.5752   -0.6472   -2.4311
   -41.000  -18.6809   -0.4911   -0.5635   -2.3448
   -40.000  -18.5691   -0.4215   -0.4944   -2.2729
   -39.000  -18.4697   -0.3666   -0.4401   -2.2155
   -38.000  -18.3830   -0.3268   -0.4009   -2.1731
   -37.000  -18.3092   -0.3024   -0.3771   -2.1457
   -36.000  -18.2485   -0.2936   -0.3690   -2.1339
   -35.000  -18.2010   -0.3010   -0.3771   -2.1380
   -34.000  -18.1669   -0.3249   -0.4018   -2.1584
   -33.000  -18.1465   -0.3657   -0.4435   -2.1955
   -32.000  -18.1400   -0.4241   -0.5028   -2.2498
   -31.000  -18.1476   -0.5007   -0.5803   -2.3220
   -30.000  -18.1696   -0.5960   -0.6767   -2.4126
   -29.000  -18.2061   -0.7108   -0.7926   -2.5224
   -28.000  -18.2576   -0.8460   -0.9290   -2.6521
   -27.000  -18.3242   -1.0025   -1.0867   -2.8028
   -26.000  -18.4063   -1.1814   -1.2669   -2.9753
   -25.000  -18.5041   -1.3839   -1.4708   -3.1709
   -24.000  -18.6179   -1.6114   -1.6998   -3.3910
   -23.000  -18.7481   -1.8656   -1.9554   -3.6369
   -22.000  -18.8949   -2.1483   -2.2395   -3.9106
   -21.000  -19.0585   -2.4616   -2.5543   -4.2140
   -20.000  -19.2392   -2.8081   -2.9022   -4.5496
   -19.000  -19.4373   -3.1908   -3.2862   -4.9201
   -18.000  -19.6527   -3.6133   -3.7097   -5.3290
   -17.000  -19.8856   -4.0798   -4.1770   -5.7802
   -16.000  -20.1358   -4.5956   -4.6929   -6.2785
   -15.000  -20.4031   -5.1670   -5.2637   -6.8301
   -14.000  -20.6867   -5.8022   -5.8969   -7.4422
   -13.000  -20.9859   -6.5113   -6.6019   -8.1243
   -12.000  -21.2993   -7.3076   -7.3908   -8.8887
   -11.000  -21.6249   -8.2087   -8.2791   -9.7513
   -10.000  -21.9599   -9.2389   -9.2871  -10.7340
    -9.000  -22.3008  -10.4325  -10.4419  -11.8679
    -8.000  -22.6427  -11.8404  -11.7797  -13.1983
    -7.000  -22.9794  -13.5423  -13.3475  -14.7965
    -6.000  -23.3035  -15.6721  -15.1984  -16.7826
    -5.000  -23.6058  -18.4734  -17.3511  -19.3831
    -4.000  -23.8763  -22.3959  -19.5904  -23.1029
    -3.000  -24.1041  -27.3471  -20.9304  -29.3524
    -2.000  -24.2788  -25.9798  -20.1286  -30.0000
    -1.000  -24.3914  -21.0662  -17.9831  -25.9181
     0.000  -24.4355  -17.5172  -15.7440  -21.1327
     1.000  -24.4087  -14.9327  -13.7854  -18.0216
     2.000  -24.3125  -12.9316  -12.1230  -15.7367
     3.000  -24.1524  -11.3113  -10.7063  -13.9402
     4.000  -23.9367   -9.9576   -9.4852  -12.4668
     5.000  -23.6759   -8.8012   -8.4206  -11.2238
     6.000  -23.3806   -7.7969   -7.4831  -10.1538
     7.000  -23.0612   -6.9141   -6.6505   -9.2193
     8.000  -22.7271   -6.1307   -5.9062   -8.3941
     9.000  -22.3861   -5.4305   -5.2373   -7.6594
    10.000  -22.0448   -4.8014   -4.6337   -7.0011
    11.000  -21.7082   -4.2340   -4.0874   -6.4087
    12.000  -21.3804   -3.7206   -3.5919   -5.8735
    13.000  -21.0641   -3.2554   -3.1420   -5.3892
    14.000  -20.7616   -2.8334   -2.7333   -4.9502
    15.000  -20.4744   -2.4507   -2.3622   -4.5522
    16.000  -20.2034   -2.1039   -2.0257   -4.1915
    17.000  -19.9493   -1.7903   -1.7212   -3.8652
    18.000  -19.7125   -1.5075   -1.4466   -3.5707
    19.000  -19.4931   -1.2534   -1.2000   -3.3058
    20.000  -19.2911   -1.0263   -0.9798   -3.0687
    21.000  -19.1065   -0.8248   -0.7846   -2.8577
    22.000  -18.9390   -0.6477   -0.6132   -2.6716
    23.000  -18.7884   -0.4937   -0.4645   -2.5092
    24.000  -18.6545   -0.3620   -0.3378   -2.3694
    25.000  -18.5370   -0.2517   -0.2321   -2.2514
    26.000  -18.4356   -0.1621   -0.1469   -2.1545
    27.000  -18.3500   -0.0926   -0.0816   -2.0779
    28.000  -18.2799   -0.0427   -0.0356   -2.0211
    29.000  -18.2250   -0.0120   -0.0085   -1.9836
    30.000  -18.1850    0.0000    0.0000   -1.9651
    31.000  -18.1597   -0.0065   -0.0098   -1.9651
    32.000  -18.1489   -0.0312   -0.0377   -1.9835
    33.000  -18.1522   -0.0740   -0.0834   -2.0201
    34.000  -18.1694   -0.1346   -0.1469   -2.0746
    35.000  -18.2004   -0.2131   -0.2282   -2.1469
    36.000  -18.2448   -0.3094   -0.3270   -2.2371
    37.000  -18.3025   -0.4235   -0.4436   -2.3451
    38.000  -18.3733   -0.5556   -0.5780   -2.4709
    39.000  -18.4569   -0.7056   -0.7303   -2.6147
    40.000  -18.5533   -0.8738   -0.9007   -2.7765
    41.000  -18.6623   -1.0605   -1.0894   -2.9567
    42.000  -18.7837   -1.2658   -1.2968   -3.1553
    43.000  -18.9173   -1.4903   -1.5232   -3.3728
    44.000  -19.0630   -1.7342   -1.7689   -3.6094
    45.000  -19.2207   -1.9981   -2.0346   -3.8655
    46.000  -19.3903   -2.2824   -2.3208   -4.1416
    47.000  -19.5716   -2.5879   -2.6282   -4.4382
    48.000  -19.7646   -2.9153   -2.9575   -4.7559
    49.000  -19.9691   -3.2653   -3.3095   -5.0953
    50.000  -20.1850   -3.6389   -3.6854   -5.4570
    51.000  -20.4124   -4.0371   -4.0863   -5.8419
    52.000  -20.6511   -4.4611   -4.5134   -6.2505
    53.000  -20.9012   -4.9121   -4.9682   -6.6838
    54.000  -21.1626   -5.3915   -5.4525   -7.1424
    55.000  -21.4352   -5.9009   -5.9682   -7.6272
    56.000  -21.7192   -6.4420   -6.5174   -8.1386
    57.000  -22.0147   -7.0164   -7.1028   -8.6771
    58.000  -22.3216   -7.6261   -7.7271   -9.2426
    59.000  -22.6402   -8.2728   -8.3936   -9.8346
    60.000  -22.9707   -8.9580   -9.1059  -10.4514
    61.000  -23.3132   -9.6827   -9.8680  -11.0901
    62.000  -23.6682  -10.4468  -10.6841  -11.7458
    63.000  -24.0359  -11.2485  -11.5583  -12.4105
    64.000  -24.4169  -12.0825  -12.4942  -13.0724
    65.000  -24.8117  -12.9382  -13.4930  -13.7152
    66.000  -25.2210  -13.7969  -14.5516  -14.3168
    67.000  -25.6458  -14.6281  -15.6571  -14.8507
    68.000  -26.0869  -15.3868  -16.7784  -15.2884
    69.000  -26.5456  -16.0154  -17.8538  -15.6041
    70.000  -27.0233  -16.4542  -18.7800  -15.7813
    71.000  -27.5218  -16.6603  -19.4215  -15.8174
    72.000  -28.0432  -16.6274  -19.6648  -15.7248
    73.000  -28.5899  -16.3882  -19.4922  -15.5270
    74.000  -29.1649  -15.9997  -18.9958  -15.2526
    75.000  -29.7720  -15.5222  -18.3124  -14.9298
    76.000  -30.0000  -15.0057  -17.5578  -14.5826
    77.000  -30.0000  -14.4855  -16.8059  -14.2300
    78.000  -30.0000  -13.9844  -16.0956  -13.8856
    79.000  -30.0000  -13.5155  -15.4445  -13.5592
    80.000  -30.0000  -13.0860  -14.8583  -13.2573
    81.000  -30.0000  -12.6993  -14.3372  -12.9839
    82.000  -30.0000  -12.3563  -13.8783  -12.7418
    83.000  -30.0000  -12.0569  -13.4783  -12.5325
    84.000  -30.0000  -11.8004  -13.1332  -12.3571
    85.000  -30.0000  -11.5856  -12.8395  -12.2161
    86.000  -30.0000  -11.4117  -12.5940  -12.1100
    87.000  -30.0000  -11.2774  -12.3938  -12.0393
    88.000  -30.0000  -11.1821  -12.2367  -12.0043
    89.000  -30.0000  -11.1252  -12.1207  -12.0056
    90.000  -30.0000  -11.1063  -12.0441  -12.0441




  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -90.000  -30.0000  -11.0639  -12.0084  -12.0084
   -89.000  -30.0000  -11.0577  -11.9667  -12.0376
   -88.000  -30.0000  -11.0390  -11.9120  -12.0544
   -87.000  -30.0000  -11.0074  -11.8434  -12.0589
   -86.000  -30.0000  -10.9618  -11.7597  -12.0504
   -85.000  -30.0000  -10.9013  -11.6599  -12.0283
   -84.000  -30.0000  -10.8246  -11.5425  -11.9913
   -83.000  -30.0000  -10.7304  -11.4062  -11.9383
   -82.000  -30.0000  -10.6173  -11.2500  -11.8679
   -81.000  -30.0000  -10.4840  -11.0730  -11.7787
   -80.000  -30.0000  -10.3297  -10.8746  -11.6693
   -79.000  -30.0000  -10.1537  -10.6547  -11.5388
   -78.000  -30.0000   -9.9557  -10.4137  -11.3863
   -77.000  -30.0000   -9.7361  -10.1523  -11.2116
   -76.000  -30.0000   -9.4955   -9.8719  -11.0147
   -75.000  -29.8685   -9.2352   -9.5740  -10.7963
   -74.000  -29.2597   -8.9566   -9.2606  -10.5575
   -73.000  -28.6829   -8.6618   -8.9338  -10.2997
   -72.000  -28.1342   -8.3528   -8.5960  -10.0249
   -71.000  -27.6108   -8.0321   -8.2494   -9.7352
   -70.000  -27.1101   -7.7020   -7.8964   -9.4329
   -69.000  -26.6301   -7.3649   -7.5393   -9.1205
   -68.000  -26.1689   -7.0231   -7.1801   -8.8003
   -67.000  -25.7253   -6.6788   -6.8208   -8.4748
   -66.000  -25.2980   -6.3339   -6.4632   -8.1462
   -65.000  -24.8859   -5.9904   -6.1088   -7.8164
   -64.000  -24.4883   -5.6498   -5.7592   -7.4876
   -63.000  -24.1044   -5.3136   -5.4154   -7.1612
   -62.000  -23.7337   -4.9832   -5.0786   -6.8390
   -61.000  -23.3757   -4.6596   -4.7498   -6.5221
   -60.000  -23.0301   -4.3439   -4.4298   -6.2119
   -59.000  -22.6965   -4.0368   -4.1192   -5.9092
   -58.000  -22.3746   -3.7391   -3.8186   -5.6150
   -57.000  -22.0644   -3.4514   -3.5286   -5.3301
   -56.000  -21.7657   -3.1743   -3.2496   -5.0550
   -55.000  -21.4784   -2.9081   -2.9820   -4.7903
   -54.000  -21.2023   -2.6533   -2.7260   -4.5366
   -53.000  -20.9376   -2.4103   -2.4820   -4.2941
   -52.000  -20.6842   -2.1792   -2.2503   -4.0633
   -51.000  -20.4420   -1.9604   -2.0310   -3.8445
   -50.000  -20.2112   -1.7541   -1.8243   -3.6379
   -49.000  -19.9919   -1.5606   -1.6305   -3.4438
   -48.000  -19.7839   -1.3799   -1.4497   -3.2624
   -47.000  -19.5876   -1.2123   -1.2821   -3.0939
   -46.000  -19.4028   -1.0581   -1.1278   -2.9385
   -45.000  -19.2299   -0.9173   -0.9871   -2.7964
   -44.000  -19.0687   -0.7901   -0.8601   -2.6679
   -43.000  -18.9196   -0.6768   -0.7469   -2.5530
   -42.000  -18.7826   -0.5776   -0.6479   -2.4520
   -41.000  -18.6578   -0.4927   -0.5633   -2.3652
   -40.000  -18.5455   -0.4222   -0.4931   -2.2927
   -39.000  -18.4457   -0.3666   -0.4379   -2.2348
   -38.000  -18.3586   -0.3260   -0.3977   -2.1918
   -37.000  -18.2844   -0.3008   -0.3729   -2.1640
   -36.000  -18.2234   -0.2913   -0.3639   -2.1518
   -35.000  -18.1756   -0.2980   -0.3711   -2.1554
   -34.000  -18.1413   -0.3211   -0.3948   -2.1754
   -33.000  -18.1207   -0.3613   -0.4356   -2.2121
   -32.000  -18.1140   -0.4190   -0.4940   -2.2661
   -31.000  -18.1214   -0.4948   -0.5706   -2.3380
   -30.000  -18.1433   -0.5894   -0.6660   -2.4283
   -29.000  -18.1799   -0.7035   -0.7809   -2.5378
   -28.000  -18.2314   -0.8380   -0.9163   -2.6673
   -27.000  -18.2981   -0.9938   -1.0730   -2.8177
   -26.000  -18.3803   -1.1720   -1.2521   -2.9900
   -25.000  -18.4783   -1.3738   -1.4549   -3.1854
   -24.000  -18.5924   -1.6005   -1.6827   -3.4052
   -23.000  -18.7230   -1.8539   -1.9371   -3.6510
   -22.000  -18.8702   -2.1358   -2.2199   -3.9245
   -21.000  -19.0344   -2.4482   -2.5333   -4.2278
   -20.000  -19.2157   -2.7938   -2.8797   -4.5633
   -19.000  -19.4145   -3.1755   -3.2621   -4.9338
   -18.000  -19.6309   -3.5969   -3.6838   -5.3426
   -17.000  -19.8648   -4.0622   -4.1491   -5.7938
   -16.000  -20.1162   -4.5766   -4.6628   -6.2922
   -15.000  -20.3848   -5.1465   -5.2310   -6.8438
   -14.000  -20.6701   -5.7799   -5.8612   -7.4561
   -13.000  -20.9711   -6.4869   -6.5627   -8.1384
   -12.000  -21.2865   -7.2807   -7.3473   -8.9031
   -11.000  -21.6144   -8.1787   -8.2303   -9.7661
   -10.000  -21.9520   -9.2049   -9.2316  -10.7495
    -9.000  -22.2957  -10.3931  -10.3777  -11.8843
    -8.000  -22.6407  -11.7933  -11.7037  -13.2163
    -7.000  -22.9807  -13.4837  -13.2549  -14.8170
    -6.000  -23.3082  -15.5942  -15.0818  -16.8076
    -5.000  -23.6140  -18.3578  -17.2005  -19.4179
    -4.000  -23.8878  -22.1894  -19.4048  -23.1660
    -3.000  -24.1186  -26.9358  -20.7638  -29.5682
    -2.000  -24.2957  -25.8246  -20.0585  -30.0000
    -1.000  -24.4098  -21.0618  -17.9808  -26.0025
     0.000  -24.4546  -17.5340  -15.7655  -21.1647
     1.000  -24.4275  -14.9511  -13.8126  -18.0412
     2.000  -24.3299  -12.9482  -12.1500  -15.7517
     3.000  -24.1676  -11.3255  -10.7312  -13.9532
     4.000  -23.9491   -9.9697   -9.5076  -12.4788
     5.000  -23.6850   -8.8114   -8.4405  -11.2351
     6.000  -23.3862   -7.8056   -7.5007  -10.1649
     7.000  -23.0634   -6.9214   -6.6661   -9.2302
     8.000  -22.7259   -6.1368   -5.9200   -8.4049
     9.000  -22.3818   -5.4357   -5.2495   -7.6702
    10.000  -22.0376   -4.8057   -4.6445   -7.0119
    11.000  -21.6984   -4.2375   -4.0969   -6.4195
    12.000  -21.3682   -3.7234   -3.6003   -5.8845
    13.000  -21.0499   -3.2576   -3.1493   -5.4002
    14.000  -20.7455   -2.8352   -2.7397   -4.9614
    15.000  -20.4566   -2.4520   -2.3678   -4.5635
    16.000  -20.1842   -2.1049   -2.0305   -4.2031
    17.000  -19.9289   -1.7909   -1.7254   -3.8769
    18.000  -19.6910   -1.5078   -1.4502   -3.5826
    19.000  -19.4706   -1.2535   -1.2030   -3.3180
    20.000  -19.2679   -1.0262   -0.9823   -3.0811
    21.000  -19.0825   -0.8246   -0.7867   -2.8704
    22.000  -18.9145   -0.6473   -0.6149   -2.6846
    23.000  -18.7634   -0.4933   -0.4659   -2.5225
    24.000  -18.6291   -0.3615   -0.3388   -2.3831
    25.000  -18.5113   -0.2512   -0.2329   -2.2654
    26.000  -18.4096   -0.1616   -0.1475   -2.1689
    27.000  -18.3239   -0.0922   -0.0819   -2.0927
    28.000  -18.2536   -0.0424   -0.0358   -2.0363
    29.000  -18.1987   -0.0118   -0.0086   -1.9994
    30.000  -18.1587    0.0000    0.0000   -1.9814
    31.000  -18.1335   -0.0067   -0.0098   -1.9820
    32.000  -18.1228   -0.0317   -0.0376   -2.0011
    33.000  -18.1262   -0.0747   -0.0834   -2.0382
    34.000  -18.1436   -0.1357   -0.1470   -2.0935
    35.000  -18.1748   -0.2146   -0.2283   -2.1666
    36.000  -18.2195   -0.3113   -0.3273   -2.2576
    37.000  -18.2775   -0.4259   -0.4441   -2.3665
    38.000  -18.3486   -0.5584   -0.5787   -2.4932
    39.000  -18.4327   -0.7091   -0.7313   -2.6381
    40.000  -18.5295   -0.8779   -0.9020   -2.8010
    41.000  -18.6389   -1.0653   -1.0911   -2.9824
    42.000  -18.7608   -1.2715   -1.2989   -3.1824
